property_id,survey_number,area_sq_m,owner_name,tax_due,last_paid,assessment_year
TAX-623-4743,RS/65/1,1761.47,Mutthammal,732.34,2026-06-26,2026
TAX-623-7940,SF/50/2A,1809.73,Ramaswamy,140.83,2026-01-17,2026
TAX-623-1786,SF/884/9,5475.94,Baala,730.63,2026-08-20,2026
TAX-623-3210,RS/18/8A,14740.97,Mahalaxmi,3903.44,2026-04-18,2026
TAX-623-5271,SF/353/1B,4280.82,Kannen,249.87,2026-08-25,2026
TAX-623-1497,T-717/2D,10204.85,Nagrajan,942.98,2026-09-15,2026
TAX-623-2999,,6344.38,Aroon,0.0,2025-12-26,2026
TAX-623-1667,T-105/2B,2568.06,Laxmi,594.48,2026-05-21,2026
TAX-623-2668,T-588/6A,5544.63,Baala,450.85,2026-01-29,2026
TAX-623-8415,SF/145/7,15117.95,Rajendiran,1567.75,2026-06-21,2026
TAX-623-1820,RS/852/2A,3874.5,Palani,1868.51,2026-02-04,2026
TAX-623-8729,,15900.72,Chinnaswamy,2390.85,2026-09-11,2026
TAX-623-4745,,134.11,Anbalagan,2370.82,2026-07-25,2026
TAX-623-3165,T-249/2D,9483.82,Periyaswamy,64091.39,2025-10-26,2026
TAX-623-3136,SF/505/9C,4781.08,Tamizhelvan,0.0,2025-09-06,2026
TAX-623-2568,,2946.52,Shiva,0.0,2026-06-17,2026
TAX-623-7877,SF/185/4C,3793.79,Sita,28420.86,2026-01-25,2026
TAX-623-8067,T-459/2C,805.62,Sanmugam,109.63,2026-06-26,2026
TAX-623-9400,SF/336/7A,3724.47,Venkata,15012.53,2025-11-20,2026
TAX-623-2466,T-296/9D,9127.74,Palani,3374.67,2026-05-02,2026
TAX-623-2752,T-236/9A,14443.77,Murughan,0.0,2026-06-06,2026
TAX-623-8629,,3177.81,Kannen,15023.51,2026-08-06,2026
TAX-623-8351,SF/712/8,2410.07,Muthukumaar,340.41,2026-09-21,2026
TAX-623-3914,SF/27/8,2579.05,Aroon,0.0,2026-06-30,2026
TAX-623-6089,T-589/7B,8685.85,Muthukumaar,4223.39,2025-11-02,2026
TAX-623-7068,SF/810/9,4959.53,Aroon,0.0,2026-06-23,2026
TAX-623-9256,,3040.68,Sanmugam,533.75,2026-05-17,2026
TAX-623-5844,SF/798/6D,6576.31,Kumaar,1107.24,2026-01-05,2026
TAX-623-5596,T-302/3C,5095.71,Aroon,0.0,2026-01-04,2026
TAX-623-8815,SF/349/7,9554.52,Velusamy,55227.29,2025-12-03,2026
TAX-623-4873,RS/172/3A,2789.0,Aiyanar,0.0,2025-08-31,2026
TAX-623-9156,T-109/9C,13439.88,Sanmugam,98771.42,2025-11-20,2026
TAX-623-6861,RS/17/6D,4293.85,Nagrajan,0.0,2026-02-02,2026
TAX-623-2826,,543.82,Anbalagan,4916.79,2025-11-29,2026
TAX-623-8122,SF/89/6,5075.88,Gopee,2343.21,2025-12-10,2026
TAX-623-4282,SF/375/4D,2455.83,Aroon,349.61,2026-05-16,2026
TAX-623-5172,SF/983/5D,1332.92,Marimutthu,0.0,2026-03-06,2026
TAX-623-3387,,4299.31,Manee,66811.62,2025-11-29,2026
TAX-623-4403,RS/7/5,8391.72,Balasubramaniam,30537.84,2026-07-14,2026
TAX-623-3069,RS/427/1,11661.81,Kumaar,4938.17,2025-12-28,2026
TAX-623-6471,RS/759/5B,2021.33,Surase,971.92,2026-03-07,2026
TAX-623-6958,SF/312/2,3275.53,Ramaswamy,997.33,2026-02-28,2026
TAX-623-8970,RS/382/4B,5486.39,Murughan,1755.01,2026-06-28,2026
TAX-623-3883,RS/71/4,9493.8,Paandi,0.0,2026-03-23,2026
TAX-623-7592,RS/292/9B,2616.4,Venkata,242.67,2026-01-17,2026
TAX-623-6114,RS/737/5C,3531.94,Kamalaa,1112.98,2026-02-26,2026
TAX-623-1080,,1459.17,Kumaar,360.24,2026-09-15,2026
TAX-623-2067,SF/642/5B,790.54,Raajaa,245.7,2026-05-24,2026
TAX-623-7236,T-567/8,3107.61,Rajendiran,1453.97,2025-12-10,2026
TAX-623-7822,RS/492/8,5007.53,Ponnamaal,361.1,2026-07-21,2026
TAX-623-3949,RS/146/2B,2947.28,Kamachi,1049.31,2025-08-23,2026
TAX-623-2017,SF/563/3C,12737.06,Palani,62591.77,2025-11-22,2026
TAX-623-4683,T-223/3D,5683.87,Aroon,2022.24,2026-06-13,2026
TAX-623-6893,SF/979/2C,2019.4,Ramaswamy,188.68,2025-09-20,2026
TAX-623-7528,SF/333/6C,3771.75,Subramanee,0.0,2026-01-23,2026
TAX-623-5511,RS/743/8C,14613.35,Maheash,0.0,2026-08-06,2026
TAX-623-8654,RS/592/8B,5204.74,Sundhar,1036.83,2025-12-31,2026
TAX-623-3232,T-179/8,18867.43,Elangovan,0.0,2026-01-25,2026
TAX-623-6904,RS/725/6,6889.41,Karuppaswamy,30783.24,2026-08-31,2026
TAX-623-4296,RS/747/1B,3295.2,Chelvam,0.0,2026-02-19,2026
TAX-623-1202,SF/710/6C,1419.41,Muthukumaar,88.37,2026-05-23,2026
TAX-623-1700,,1914.48,Vasanta,220.45,2025-12-18,2026
TAX-623-1945,SF/356/3,510.53,Tamizhelvan,37.08,2025-11-13,2026
TAX-623-5208,T-965/6C,3437.55,Kalairasan,0.0,2025-09-22,2026
TAX-623-5503,SF/216/8,5362.63,Aroon,1291.38,2025-12-25,2026
TAX-623-3542,T-947/8A,10734.07,Paandi,1984.75,2026-03-27,2026
TAX-623-7639,RS/108/3,2002.02,Manee,400.37,2026-07-27,2026
TAX-623-1750,SF/948/4,1134.28,Aarumugam,380.6,2026-09-15,2026
TAX-623-2192,T-831/5D,2085.49,Chelvi,982.81,2025-10-17,2026
TAX-623-9845,RS/641/9,5200.93,Laxmi,9033.35,2026-05-01,2026
TAX-623-2734,SF/861/4C,1624.37,Jayalaxmi,446.16,2025-12-14,2026
TAX-623-5403,T-683/6,1543.07,Kalairasan,161.68,2025-10-21,2026
TAX-623-1490,RS/553/6A,6782.67,Muthukumaar,38694.33,2026-05-17,2026
TAX-623-8044,SF/433/2,4670.49,Raajaa,378.26,2026-08-20,2026
TAX-623-1848,T-988/2A,6995.01,Ramaswamy,2356.36,2026-02-07,2026
TAX-623-3985,RS/328/5D,11931.82,Aarumugam,1431.42,2026-09-19,2026
TAX-623-4323,SF/18/6A,58275.52,Dhinesh,16959.96,2026-09-04,2026
TAX-623-5955,RS/605/6,31995.23,Maheash,208673.19,2025-12-27,2026
TAX-623-9839,RS/445/1,5317.48,Kannen,0.0,2025-10-09,2026
TAX-623-3309,RS/409/5D,30314.91,Malati,9249.8,2025-11-24,2026
TAX-623-9271,RS/459/2,19709.3,Meenachi,8708.68,2026-08-19,2026
TAX-623-9981,,9123.19,Parvati,3390.54,2026-07-30,2026
TAX-623-2748,SF/26/1B,48896.29,Dhinesh,16665.0,2026-04-11,2026
TAX-623-5711,RS/204/4B,49078.84,Periyaswamy,0.0,2026-07-20,2026
TAX-623-4096,SF/81/6B,47830.92,Periyaswamy,0.0,2025-11-06,2026
TAX-623-5115,T-604/1D,13432.82,Sarasvati,2351.83,2026-01-16,2026
TAX-623-9236,T-269/4B,19117.68,Rajendiran,1786.86,2025-09-23,2026
TAX-623-7969,,26124.03,Anbalagan,267863.76,2025-09-15,2026
TAX-623-4454,RS/663/8A,54061.85,Chinnaswamy,178652.02,2026-01-03,2026
TAX-623-9293,SF/834/7A,15338.5,Ponnamaal,1969.35,2026-01-27,2026
TAX-623-7122,RS/448/3,21732.97,Raajaa,10540.07,2026-02-08,2026
TAX-623-6496,SF/69/5,10878.21,Paandi,27372.19,2026-01-05,2026
TAX-623-5129,T-865/3,7444.58,Shiva,0.0,2026-05-10,2026
TAX-623-2994,SF/241/6C,48602.05,Manimagalai,16871.26,2026-08-03,2026
TAX-623-6808,,81197.46,Elangovan,26499.18,2026-01-15,2026
TAX-623-1417,SF/777/2A,22602.69,Chinnaswamy,2724.12,2025-10-15,2026
TAX-623-9678,SF/266/9,50851.5,Marimutthu,16800.81,2026-01-31,2026
TAX-623-6410,T-685/2,32006.09,Aroon,132342.74,2026-07-29,2026
TAX-623-5765,SF/475/7B,16481.16,Periyaswamy,179573.92,2026-05-27,2026
TAX-623-9980,SF/810/7,32650.53,Sarasvati,0.0,2026-06-10,2026
TAX-623-4320,T-567/9,80210.23,Dhinesh,0.0,2025-08-25,2026
TAX-623-3843,RS/393/9,24027.71,Kalairasan,11147.79,2025-12-09,2026
TAX-623-6006,,76741.51,Raajaa,4559.45,2026-01-01,2026
TAX-623-2635,T-129/1B,1874.79,Anbalagan,0.0,2025-09-24,2026
TAX-623-5401,RS/141/5A,47582.67,Chinnaswamy,96149.6,2025-12-31,2026
TAX-623-6905,SF/92/5,27390.69,Periyaswamy,102760.24,2026-06-25,2026
TAX-623-2295,SF/732/7,19580.13,Jayaram,4857.94,2026-07-31,2026
TAX-623-3633,RS/570/9,28797.03,Palani,3407.48,2026-03-01,2026
TAX-623-7407,SF/714/5,4052.85,Surase,9535.85,2026-01-06,2026
TAX-623-2735,SF/791/9,23785.91,Aiyanar,4675.2,2026-04-29,2026
TAX-623-2331,SF/888/7A,28760.44,Sita,8384.56,2025-11-08,2026
TAX-623-6727,RS/638/3A,64658.48,Chelvam,27538.64,2026-08-31,2026
TAX-623-8217,RS/714/9A,16666.17,Palani,6290.63,2026-03-12,2026
TAX-623-2927,SF/128/3C,11580.08,Baala,4611.08,2025-11-01,2026
TAX-623-1784,RS/81/7C,16118.38,Palani,0.0,2026-04-13,2026
TAX-623-1315,SF/103/9B,55434.41,Velusamy,18627.16,2026-03-14,2026
TAX-623-3643,RS/827/3,32027.66,Jayalaxmi,13983.86,2026-01-20,2026
TAX-623-1336,T-883/9B,11986.84,Nagrajan,5261.67,2026-08-20,2026
TAX-623-8550,RS/775/8,33335.9,Raaman,9723.08,2026-08-20,2026
TAX-623-1629,RS/897/7D,27561.26,Saravannan,8195.77,2025-11-29,2026
TAX-623-5550,T-623/6,52686.29,Chelvam,223975.79,2025-11-18,2026
TAX-623-1616,SF/987/8A,3674.8,Paandi,0.0,2026-05-20,2026
TAX-623-8652,SF/107/2,13436.3,Kalaivaani,69141.45,2026-09-10,2026
TAX-623-6275,T-529/7A,6824.28,Rajendiran,1718.68,2026-02-15,2026
TAX-623-2678,RS/139/7D,1238.15,Balasubramaniam,369.7,2025-12-16,2026
TAX-623-7001,RS/235/8,6972.66,Kumaar,36302.54,2025-10-18,2026
TAX-623-4132,T-173/6,4433.08,Shiva,943.12,2026-06-02,2026
TAX-623-4890,SF/33/7,2715.09,Saravannan,916.59,2026-08-04,2026
TAX-623-7169,SF/144/4,9422.16,Aroon,35592.64,2026-09-05,2026
TAX-623-2990,T-836/2A,12693.42,Karuppaswamy,3643.4,2026-07-06,2026
TAX-623-9924,RS/174/1,10403.69,Kalairasan,34533.92,2026-01-28,2026
TAX-623-4743,T-556/1D,2616.63,Kanagammal,218.6,2025-08-23,2026
TAX-623-7985,SF/396/4,4274.94,Kalaivaani,464.19,2026-08-06,2026
TAX-623-9610,SF/879/2B,6745.99,Saravannan,3328.04,2026-06-03,2026
TAX-623-5610,SF/286/5,11964.35,Vellu,4628.24,2025-09-23,2026
TAX-623-9605,T-68/8B,3332.84,Karthick,1390.78,2026-03-14,2026
TAX-623-8715,T-686/6,4769.49,Kalairasan,12990.1,2026-07-18,2026
TAX-623-1085,SF/907/1,2315.32,Rajendiran,1141.19,2025-11-30,2026
TAX-623-5794,SF/260/7,1483.59,Surase,230.93,2026-06-30,2026
TAX-623-3680,RS/136/4D,11484.07,Nagrajan,59714.91,2025-09-08,2026
TAX-623-2426,T-676/9A,15518.13,Chelvam,5161.83,2025-12-14,2026
TAX-623-4929,SF/172/3,5449.25,Venkata,2448.37,2026-02-01,2026
TAX-623-2976,RS/445/7,7881.66,Parvati,3903.82,2026-04-30,2026
TAX-623-9414,,7021.59,Aiyanar,0.0,2026-07-15,2026
TAX-623-9768,RS/666/4C,3089.28,Palani,8514.23,2025-09-04,2026
TAX-623-5819,RS/853/2,7174.81,Subramanee,23938.57,2026-08-09,2026
TAX-623-4746,RS/967/6C,19180.88,Venkata,0.0,2026-02-22,2026
TAX-623-9380,RS/433/5,7925.39,Periyaswamy,957.01,2026-09-07,2026
TAX-623-1824,RS/2/8B,18366.32,Manee,5488.86,2025-09-12,2026
TAX-623-7863,SF/302/9,10308.77,Ramaswamy,140774.93,2025-08-26,2026
TAX-623-8857,SF/553/7B,4984.92,Muthukumaar,2042.63,2026-03-06,2026
TAX-623-9882,SF/373/1,4749.42,Kalairasan,2152.71,2026-01-27,2026
TAX-623-7769,SF/442/6A,5570.5,Nagrajan,1008.7,2026-02-12,2026
TAX-623-3419,RS/957/3,1317.5,Raaman,187.08,2026-04-06,2026
TAX-623-4331,T-690/9,4642.54,Kanagammal,2184.44,2025-11-12,2026
TAX-623-6664,RS/739/6,6442.55,Venkata,1407.21,2026-01-10,2026
TAX-623-2626,SF/130/6A,17936.69,Murughan,2666.12,2026-09-13,2026
TAX-623-4993,RS/176/4D,3715.55,Vaalli,486.51,2025-09-16,2026
TAX-623-3212,RS/6/1,2640.91,Subramanee,1125.6,2026-05-27,2026
TAX-623-6693,SF/140/7,4862.72,Rajendiran,0.0,2026-08-06,2026
TAX-623-6304,SF/94/2B,11029.81,Aiyanar,0.0,2026-04-03,2026
TAX-623-4921,SF/766/1C,6794.78,Manee,728.69,2026-03-05,2026
TAX-623-9315,RS/73/7B,4152.41,Kannen,0.0,2026-03-20,2026
TAX-623-1910,T-805/5B,5975.38,Kalairasan,0.0,2026-06-12,2026
TAX-623-3300,T-587/4D,6844.64,Aarumugam,2351.12,2025-09-26,2026
TAX-623-8325,SF/983/9,12047.85,Paandi,4421.29,2026-01-06,2026
TAX-623-2612,SF/158/6D,1980.54,Vellu,840.25,2026-04-12,2026
TAX-623-3433,T-369/8,4958.39,Dhinesh,711.54,2026-03-17,2026
TAX-623-4760,RS/459/4B,2510.75,Aarumugam,1117.69,2025-12-18,2026
TAX-623-9351,RS/944/5A,278.13,Chinnaswamy,0.0,2025-09-09,2026
TAX-623-3940,RS/460/6,4092.31,Surase,864.06,2025-09-08,2026
TAX-623-1475,RS/924/6,1052.04,Raaman,117.52,2026-07-16,2026
TAX-623-2257,SF/103/8D,1285.39,Chelvam,190.02,2026-03-19,2026
TAX-623-6060,SF/173/1A,4183.43,Dhinesh,1405.08,2025-11-09,2026
TAX-623-8550,RS/923/6D,5057.97,Manee,491.02,2026-09-16,2026
TAX-623-5679,SF/81/6,8212.25,Thankaraj,0.0,2026-07-14,2026
TAX-623-2375,RS/103/8C,1292.93,Kalairasan,0.0,2025-10-11,2026
TAX-623-3776,SF/936/4C,2026.11,Elangovan,753.48,2025-10-29,2026
TAX-623-3564,T-13/4C,3416.91,Ramaswamy,936.87,2026-07-22,2026
TAX-623-8162,T-716/5,4808.1,Malati,2312.56,2025-10-17,2026
TAX-623-5716,,1487.12,Kalairasan,190.58,2026-03-12,2026
TAX-623-7365,SF/35/1A,1627.08,Raajaa,208.2,2025-08-28,2026
TAX-623-1830,T-61/2B,824.36,Periyaswamy,345.61,2026-03-03,2026
TAX-623-8867,T-199/5,767.67,Aiyanar,343.87,2026-08-17,2026
TAX-623-5828,SF/343/6,5627.64,Kanagammal,2526.77,2026-01-15,2026
TAX-623-6275,RS/189/5,9461.62,Nagrajan,114393.28,2026-05-21,2026
TAX-623-1208,SF/809/4,3659.04,Tamizhelvan,1567.27,2026-06-09,2026
TAX-623-2515,T-783/9B,6829.29,Kalairasan,2090.1,2026-04-25,2026
TAX-623-3127,,3486.89,Manee,1019.97,2026-01-16,2026
TAX-623-3710,SF/90/3B,1059.92,Muthukumaar,6816.36,2025-10-03,2026
TAX-623-9033,SF/817/1C,2957.02,Palani,1385.39,2026-06-06,2026
TAX-623-2198,T-130/1A,8690.4,Muthukumaar,3527.73,2025-08-18,2026
TAX-623-8981,T-981/3,2107.53,Raaman,0.0,2025-11-05,2026
TAX-623-7458,T-932/8C,7988.93,Aarumugam,52822.54,2025-12-31,2026
TAX-623-2597,RS/564/9,6454.69,Naagammal,600.56,2026-05-23,2026
TAX-623-5965,RS/570/9,2898.63,Kumaar,988.68,2026-08-03,2026
TAX-623-6434,T-283/6,2333.19,Balasubramaniam,15139.47,2026-06-05,2026
TAX-623-1021,SF/565/4B,2643.5,Aiyanar,0.0,2026-01-17,2026
TAX-623-6137,T-766/2,746.3,Kamachi,0.0,2025-11-22,2026
TAX-623-5610,T-753/1,2792.65,Raaman,251.29,2025-12-16,2026
TAX-623-6621,SF/382/4,3176.19,Saravannan,481.02,2025-09-09,2026
TAX-623-4557,SF/699/1,7025.19,Thankaraj,3017.18,2025-12-06,2026
TAX-623-6390,T-551/4,1186.67,Velusamy,0.0,2026-03-13,2026
TAX-623-3287,,1028.22,Susila,2415.4,2025-09-04,2026
TAX-623-5007,SF/962/2A,2420.92,Surase,637.36,2026-03-23,2026
TAX-623-5438,RS/977/1A,5777.95,Thankaraj,1467.62,2026-01-14,2026
TAX-623-5180,T-294/5,2704.14,Sanmugam,1076.61,2026-02-21,2026
TAX-623-2469,RS/195/3D,1028.06,Balasubramaniam,507.24,2026-01-30,2026
TAX-623-6797,RS/682/3D,3124.69,Raajaa,0.0,2026-09-07,2026
TAX-623-5544,T-652/1B,3079.66,Chelvam,1206.32,2025-11-19,2026
TAX-623-9656,T-87/7,5914.71,Jayalaxmi,339.89,2026-05-29,2026
TAX-623-4452,SF/374/9,7972.88,Dhinesh,47085.32,2025-09-20,2026
TAX-623-3573,RS/416/1,31971.67,Palani,10849.06,2026-01-27,2026
TAX-623-3971,T-817/5C,14524.69,Tamizhelvan,0.0,2025-09-26,2026
TAX-623-5714,SF/442/4,1743.53,Palani,459.64,2026-02-25,2026
TAX-623-7837,T-940/5B,14923.42,Raaman,6168.92,2026-01-24,2026
TAX-623-6839,RS/865/8,8848.16,Sanmugam,47172.06,2025-11-02,2026
TAX-623-5902,SF/956/5,5426.09,Palani,2054.22,2026-04-21,2026
TAX-623-5078,,17518.85,Kumaar,71845.75,2025-12-31,2026
TAX-623-6789,SF/31/9C,24352.85,Muthukumaar,6542.2,2026-05-27,2026
TAX-623-1008,T-288/6,22155.74,Raajaa,0.0,2025-11-12,2026
TAX-623-7828,SF/116/8,5094.33,Chinnaswamy,35321.7,2025-11-18,2026
TAX-623-4200,RS/464/3B,8154.79,Mutthammal,3821.25,2026-09-02,2026
TAX-623-2687,SF/948/6D,15820.2,Tamizhelvi,7400.47,2026-02-19,2026
TAX-623-7692,SF/38/1,21834.62,Baala,10801.09,2026-02-28,2026
TAX-623-9158,SF/436/1B,7406.42,Muthukumaar,48384.39,2026-09-15,2026
TAX-623-7584,T-89/8,9725.52,Velusamy,35379.76,2026-07-18,2026
TAX-623-2274,SF/929/1B,4760.69,Raajaa,853.12,2025-10-20,2026
TAX-623-1219,RS/848/4,2572.05,Kannen,1142.56,2026-08-17,2026
TAX-623-5217,RS/874/8C,17194.07,Ramaswamy,56763.71,2025-09-15,2026
TAX-623-1589,RS/94/1B,32876.91,Saravannan,0.0,2026-07-04,2026
TAX-623-6509,SF/850/4A,8778.68,Paandi,613.9,2025-09-26,2026
TAX-623-4016,T-574/3C,21397.53,Subramanee,4428.3,2025-12-21,2026
TAX-623-9947,RS/772/5,14767.11,Rajendiran,70082.61,2026-09-13,2026
TAX-623-8974,RS/574/3C,6176.53,Raajaa,0.0,2026-08-01,2026
TAX-623-9748,SF/841/6,11102.9,Jayaram,4589.57,2026-02-17,2026
TAX-623-3318,RS/407/8,39896.74,Aiyanar,17483.07,2025-09-11,2026
TAX-623-1454,T-332/3,8367.49,Maheash,2899.66,2026-06-01,2026
TAX-623-1337,RS/235/8C,39101.64,Chinnaswamy,99858.07,2026-04-30,2026
TAX-623-8212,SF/378/2A,2562.03,Kalaivaani,18420.87,2025-11-13,2026
TAX-623-2648,RS/607/4B,17983.4,Gopee,7887.74,2025-10-31,2026
TAX-623-9181,RS/173/7,10729.21,Raaman,1428.54,2026-01-05,2026
TAX-623-4918,SF/964/4B,8527.18,Susila,0.0,2025-09-13,2026
TAX-623-5027,,11220.88,Tamizhelvan,0.0,2026-05-21,2026
TAX-623-9094,SF/449/7C,1386.73,Jayalaxmi,87.65,2026-09-03,2026
TAX-623-9456,,10930.15,Ramaswamy,1522.77,2026-09-05,2026
TAX-623-7511,SF/646/7,11153.46,Maheash,5480.95,2025-11-28,2026
TAX-623-9887,SF/361/1D,38696.65,Gopee,9778.63,2025-10-24,2026
TAX-623-1310,SF/2/3A,7566.49,Dhinesh,3348.73,2025-08-22,2026
TAX-623-5750,RS/608/8,5337.98,Karuppaswamy,1932.34,2026-09-19,2026
TAX-623-8208,SF/24/7,7795.6,Murughan,152463.07,2026-02-28,2026
TAX-623-9247,SF/986/8A,20208.81,Surase,6790.0,2026-07-16,2026
TAX-623-1991,SF/712/6B,13826.81,Nagrajan,3378.3,2025-10-30,2026
TAX-623-3078,RS/307/4,6891.64,Muthukumaar,2456.89,2026-07-08,2026
TAX-623-4509,RS/358/5A,18438.0,Tamizhelvan,0.0,2026-01-28,2026
TAX-623-6573,RS/627/2A,13440.26,Dhinesh,0.0,2026-07-17,2026
TAX-623-3887,RS/232/5A,21703.6,Rajendiran,10616.75,2026-02-28,2026
TAX-623-2588,T-489/4B,1044.25,Raajaa,8329.11,2025-11-01,2026
TAX-623-4798,SF/991/1D,5411.43,Surase,14424.25,2025-08-23,2026
TAX-623-9568,T-357/4,3363.14,Murughan,11365.81,2025-11-10,2026
TAX-623-6616,SF/310/5B,549.15,Kannen,94.46,2026-02-08,2026
TAX-623-1966,SF/919/6,2945.02,Tamizhelvan,0.0,2026-02-28,2026
TAX-623-8853,,1336.27,Jayaram,9246.75,2025-09-18,2026
TAX-623-7983,SF/968/2,1343.18,Manee,369.0,2026-05-26,2026
TAX-623-2795,SF/304/3,3349.16,Saravannan,1286.4,2026-01-19,2026
TAX-623-5184,SF/272/7,4869.13,Aroon,11785.95,2026-05-14,2026
TAX-623-5345,T-406/9D,5580.05,Chinnaswamy,891.43,2026-08-02,2026
TAX-623-5975,RS/449/5,1208.65,Raajaa,0.0,2026-06-12,2026
TAX-623-9090,RS/970/1,1433.91,Raajaa,244.56,2026-05-10,2026
TAX-623-9513,SF/204/4,2988.31,Marimutthu,0.0,2026-01-08,2026
TAX-623-1529,SF/210/1,5173.53,Kalaivaani,27535.9,2025-08-29,2026
TAX-623-1653,RS/374/1A,1479.78,Paandi,245.32,2026-06-24,2026
TAX-623-1272,SF/178/5C,1746.47,Baala,779.3,2026-08-25,2026
TAX-623-5556,RS/175/4,855.65,Elangovan,0.0,2025-08-26,2026
TAX-623-5295,T-829/1,435.4,Rajeswary,0.0,2026-01-02,2026
TAX-623-1830,T-905/9A,3384.5,Sanmugam,556.31,2025-12-14,2026
TAX-623-2531,RS/109/3,6315.94,Karuppaswamy,0.0,2025-11-30,2026
TAX-623-7781,T-152/6B,1447.15,Raajaa,509.11,2025-12-09,2026
TAX-623-1126,RS/404/9,5265.03,Elangovan,2123.34,2026-02-08,2026
TAX-623-7174,T-788/2D,3283.5,Palani,5798.58,2025-10-10,2026
TAX-623-1152,RS/705/9A,975.04,Chinnaswamy,113.59,2026-09-01,2026
TAX-623-3778,SF/361/2B,3395.95,Vellu,474.65,2026-05-23,2026
TAX-623-2564,SF/146/8A,8137.94,Paandi,61963.57,2025-08-30,2026
TAX-623-4053,RS/181/7C,2044.54,Rajeswary,544.55,2026-09-13,2026
TAX-623-6574,T-2/9D,9122.09,Aroon,2629.17,2026-04-29,2026
TAX-623-4275,T-512/9B,446.69,Sundhar,63.04,2026-09-02,2026
TAX-623-5423,T-701/6,3853.69,Sanmugam,1688.09,2026-01-31,2026
TAX-623-6774,SF/971/6A,2030.25,Ramaswamy,135.45,2026-08-13,2026
TAX-623-6229,SF/18/7,1484.15,Kumaar,0.0,2026-05-18,2026
TAX-623-6836,SF/74/6D,2275.09,Chandraa,118.09,2026-01-21,2026
TAX-623-2694,SF/475/3C,565.48,Elangovan,45.58,2025-10-11,2026
TAX-623-5077,SF/662/9,2380.11,Murughan,6213.76,2026-02-15,2026
TAX-623-8250,SF/839/2,2749.41,Murughan,435.93,2026-06-27,2026
TAX-623-1710,SF/891/7B,5833.31,Dhinesh,82439.25,2026-04-18,2026
TAX-623-4052,RS/313/3D,1525.11,Annamaa,590.77,2026-05-27,2026
TAX-623-8792,RS/251/6B,941.94,Karuppaswamy,7167.95,2025-12-13,2026
TAX-623-4873,T-122/7C,1320.34,Velusamy,352.65,2026-02-07,2026
TAX-623-4038,SF/198/3,3787.54,Periyaswamy,1858.31,2026-01-08,2026
TAX-623-8335,T-940/2,2859.58,Paandi,1198.05,2026-07-06,2026
TAX-623-7811,T-716/4,1184.99,Balasubramaniam,503.15,2026-08-03,2026
TAX-623-2116,SF/357/4C,3191.31,Kumaar,1584.71,2026-05-14,2026
TAX-623-2621,SF/277/4B,2797.11,Kalaivaani,1037.16,2025-10-02,2026
TAX-623-7762,SF/676/1,4753.71,Thankaraj,892.19,2025-11-26,2026
TAX-623-8799,T-625/7C,3544.3,Palani,1360.98,2025-09-13,2026
TAX-623-5677,SF/905/9D,16344.52,Manee,6505.81,2025-11-22,2026
TAX-623-4921,SF/1/2,8471.24,Subramanee,1423.78,2025-09-11,2026
TAX-623-9951,T-877/2B,1230.93,Raajaa,440.44,2026-08-20,2026
TAX-623-1487,SF/651/9B,8680.6,Kanagammal,24736.94,2026-06-13,2026
TAX-623-3044,T-114/6B,4541.57,Muthukumaar,524.81,2026-08-20,2026
TAX-623-3027,SF/734/3C,4300.71,Karuppaswamy,652.01,2026-06-19,2026
TAX-623-3983,T-850/2,9600.11,Kumaar,0.0,2026-02-03,2026
TAX-623-1846,T-280/7C,15519.76,Kumaar,3144.42,2026-07-10,2026
TAX-623-4916,RS/434/5,13362.53,Balasubramaniam,48002.22,2026-05-29,2026
TAX-623-9478,T-697/8,3508.92,Manimagalai,806.53,2026-02-05,2026
TAX-623-4166,T-868/5,5006.22,Chinnaswamy,0.0,2026-05-27,2026
TAX-623-6448,T-828/9,8121.92,Karthick,0.0,2026-05-24,2026
TAX-623-4982,T-656/9D,13184.15,Raaman,6114.51,2026-01-07,2026
TAX-623-8587,RS/41/7A,4823.2,Murughan,0.0,2026-02-22,2026
TAX-623-9289,T-899/9B,5664.97,Vadivellu,2745.02,2025-12-30,2026
TAX-623-3407,T-755/8,2382.36,Vadivellu,38999.36,2026-09-18,2026
TAX-623-6243,RS/938/1,3174.85,Palani,1550.83,2026-09-11,2026
TAX-623-8901,T-365/4,12546.57,Chelvam,1043.66,2026-04-04,2026
TAX-623-6224,T-681/5A,20115.33,Tamizhelvan,2953.01,2026-04-15,2026
TAX-623-4004,SF/438/6C,5693.23,Kalairasan,23890.27,2026-03-07,2026
TAX-623-7747,RS/496/5C,13797.52,Kannen,0.0,2026-07-15,2026
TAX-623-5448,RS/146/3,9721.44,Kumaar,0.0,2026-07-06,2026
TAX-623-5164,RS/242/4C,2745.79,Naagammal,1196.94,2025-12-10,2026
TAX-623-7151,T-805/6,8111.77,Nagrajan,17470.83,2026-08-24,2026
TAX-623-3713,SF/501/2,21355.94,Saravannan,5155.86,2026-05-25,2026
TAX-623-8622,SF/404/3C,6472.67,Balasubramaniam,1083.73,2026-07-23,2026
TAX-623-9619,T-559/4B,21709.66,Palani,0.0,2026-08-14,2026
TAX-623-7308,T-862/6,941.64,Elangovan,6881.63,2026-08-28,2026
TAX-623-2917,T-95/5A,12149.15,Sanmugam,1437.84,2026-06-08,2026
TAX-623-7528,T-750/5,7635.91,Raajaa,1415.77,2026-09-20,2026
