doc_number,survey_number,registration_date,area_sqft,seller,buyer,sale_value
SRO/TN/74959,SF/520/3D,15/09/2022,25291.72,Veer Chaudhry,Venkata,36097612.58
SRO/TN/60445,RS/111/6C,08/12/2024,15863.73,Warinder Sankaran,Pandi,110300.31
SRO/TN/57933,T-562/7D,21/02/2024,30182.51,Rohan Dhingra,Ramasamy,0.0
SRO/TN/73049,SF/814/7,16/12/2023,19066.42,Urvashi Andra,Pazhani,354214.88
SRO/TN/23774,T-589/9B,12/09/2023,42281.35,Oviya Tata,Ilangovan,0.0
SRO/TN/61835,RS/414/7A,13/03/2023,28272.78,Zansi Walla,Arun,531491.41
SRO/TN/62869,RS/790/1B,04/04/2022,82681.39,Vidhi Mital,Mahesh,1172191.53
SRO/TN/52139,RS/790/1B,29/04/2022,82681.39,Mahesh,Champak Rao,1678916.12
SRO/TN/84567,RS/395/4,12/06/2026,49919.2,Nihal Bhasin,Tamilselvan,708810.58
SRO/TN/48375,RS/973/3,25/02/2026,11806.49,Aachal Soni,Arumugam,74357197.79
SRO/TN/38190,SF/922/2,20/07/2024,51207.53,Shivani Natt,Raman,621885.23
SRO/TN/47989,T-253/5A,01/12/2025,27158.61,Jalsa Parsa,Nagrajan,137114527.83
SRO/TN/92714,RS/707/1A,22/02/2025,19962.94,Hemangini Bahri,Kalaiarasan,0.0
SRO/TN/54162,T-405/1C,18/02/2023,55329.35,Jairaj Panchal,Rajendran,0.0
SRO/TN/19305,SF/188/9,04/12/2023,75986.89,Owen Mane,Selvi,60681048.43
SRO/TN/47871,SF/405/4,01/06/2022,76612.17,Ekta Uppal,Dinesh,0.0
SRO/TN/34020,RS/449/3A,15/03/2023,20253.68,Sanya Brar,Selvam,235840.17
SRO/TN/10279,RS/944/3,15/10/2024,32079.54,Bhavini Sheth,Karthik,0.0
SRO/TN/40930,T-200/6C,02/09/2025,51525.17,Oliver Nazareth,Chinnasamy,795255.45
SRO/TN/47411,SF/420/9B,23/10/2022,82122.1,Nidhi Bora,Dinesh,1104970.45
SRO/TN/62268,RS/4/1D,19/08/2026,19661.99,Neel Oza,Meenakshi,21114449.31
SRO/TN/40086,RS/290/7A,19/01/2023,31306.7,Dipta Nadig,Seetha,0.0
SRO/TN/99726,RS/550/6,28/10/2025,15558.68,Amara Rana,Anbazhagan,169328.24
SRO/TN/95343,SF/412/3D,20/08/2023,14127.3,Sai Patil,Kumar,316929.42
SRO/TN/42163,RS/137/9,11/12/2022,85061.83,Odika Ganesh,Marimuthu,484171.28
SRO/TN/77538,T-668/8,15/01/2026,111980.51,Arin Dass,Ramaswamy,1522588.14
SRO/TN/20182,T-394/9A,29/10/2025,36472.29,Zayan Buch,Gopi,0.0
SRO/TN/95505,T-788/3C,31/10/2022,91077.13,Ojas Ranganathan,Surase,126178314.54
SRO/TN/84210,RS/626/9C,19/12/2023,52797.04,Girish Bhatt,Kannan,566927.22
SRO/TN/97210,RS/954/6,04/03/2026,18506.27,Chatura Bal,Saraswathi,182701.2
SRO/TN/32195,RS/487/6C,05/01/2022,49658.71,Fiyaz Chawla,Bala,1144481.04
SRO/TN/81010,T-420/3B,01/09/2023,137297.1,Nachiket Chad,Kumar,1652926268.67
SRO/TN/93028,SF/902/7A,14/06/2026,47169.99,Dayamai Karnik,Pandi,0.0
SRO/TN/12133,T-353/6,09/12/2022,113909.51,Bhanumati Savant,Marimuthu,1774282.68
SRO/TN/37226,T-202/6,28/03/2022,5800.77,Karan Vyas,Raja,74820.35
SRO/TN/47865,RS/174/6D,26/05/2023,68349.47,Ayush Banerjee,Sundar,634586.94
SRO/TN/18260,T-778/8C,27/02/2025,43693.9,Eshana Soni,Kalaivani,0.0
SRO/TN/23337,RS/376/9D,16/07/2024,30790.46,Anita Saxena,Tamilselvan,470273.91
SRO/TN/30561,RS/274/2A,12/12/2023,39161.97,Peter Shan,Rajendran,71592699.26
SRO/TN/84323,SF/249/2,27/12/2025,7449.91,Dayita Palan,Pandi,5004358.68
SRO/TN/58680,SF/160/8C,07/03/2023,31986.22,Utkarsh Chakraborty,Raaman,738524476.67
SRO/TN/28644,SF/94/2,08/04/2026,62377.23,Darika Pau,Arun,749919.17
SRO/TN/94407,T-724/3A,01/12/2023,117157.3,Abha Dugal,Anbazhagan,948254.96
SRO/TN/29889,RS/148/9B,12/08/2025,24340.95,Advaith Acharya,Raman,0.0
SRO/TN/58140,SF/405/5B,26/05/2025,21912.72,Hemangini Mangat,Bala,104230751.54
SRO/TN/24333,T-258/5D,02/01/2023,25342.85,Abhiram Swamy,Pazhani,119357.2
SRO/TN/75361,RS/715/2B,08/05/2022,80858.42,Chandani Andra,Andal,816452.14
SRO/TN/82087,SF/602/3,13/08/2025,47591.51,Brinda Kashyap,Karuppasamy,463583.04
SRO/TN/76288,RS/157/3C,12/02/2024,21683.12,Kashvi Gulati,Veluchami,0.0
SRO/TN/63379,SF/445/3,17/08/2024,52944.07,Rajeshri Rana,Anbalagan,1092439.93
SRO/TN/22434,RS/163/5D,24/11/2023,34511.43,Nihal Ramakrishnan,Gopi,395214.77
SRO/TN/20080,RS/163/5D,12/01/2024,34511.43,Gopi,Thomas Lall,541496.91
SRO/TN/70554,SF/500/1,07/12/2021,81919.84,Pahal Khatri,Periyasamy,1538872.83
SRO/TN/29269,SF/427/8,10/12/2023,49817.59,Bhavani Wali,Pazhani,1017187.32
SRO/TN/29835,T-289/6C,05/12/2025,149654.48,Nitara Guha,Ramasamy,2639942.47
SRO/TN/34426,SF/215/6C,01/05/2024,94340.09,Qabil Deshpande,Sundar,2318408.51
SRO/TN/29274,SF/726/4D,07/06/2023,17150.77,Indrajit Shah,Suresh,280710.82
SRO/TN/81798,T-330/2B,14/11/2025,79167.3,Anita Swamy,Chelvam,469976.13
SRO/TN/23743,T-4/6,10/06/2025,48326.14,Ekani Bahl,Marimuthu,0.0
SRO/TN/55794,SF/844/4B,13/09/2023,38543.48,Chandran Warrior,Bala,895115.69
SRO/TN/36909,SF/306/5,01/12/2021,109874.23,Quincy Chaudry,Chinnasamy,1660696.48
SRO/TN/23359,SF/609/8D,03/08/2023,159331.77,Amruta Dass,Ponnammal,231792601.4
SRO/TN/76564,RS/980/1,06/12/2025,152291.42,Abhiram Kaul,Dinesh,1894566.0
SRO/TN/91447,RS/662/6A,15/02/2023,32308.49,Matthew Aurora,Nagrajan,674636.42
SRO/TN/80853,SF/741/3A,22/10/2023,45498.79,Teerth Oommen,Tamilselvan,38289640.82
SRO/TN/58226,RS/347/2A,04/09/2024,83366.73,Devika Tara,Pazhani,967000.87
SRO/TN/69085,SF/834/4A,18/08/2023,143868.78,Ubika Balay,Veluchami,8344114.34
SRO/TN/12700,T-864/4A,14/05/2026,49254.64,Faris Dhingra,Sushila,0.0
SRO/TN/80638,T-687/7,15/07/2024,58235.71,Amaira Ramanathan,Chinnasamy,651633.26
SRO/TN/62116,SF/358/2B,15/12/2023,26825.15,Upma Golla,Velu,252240.81
SRO/TN/68482,T-289/5B,24/06/2022,20430.42,Zashil Raj,Raman,150701008.27
SRO/TN/68249,SF/457/9D,29/02/2024,117794.31,Jairaj Kothari,Arun,0.0
SRO/TN/85288,SF/908/5,27/11/2022,208218.5,Saanvi Kota,Karthik,4657148.71
SRO/TN/98747,RS/212/8C,09/11/2021,60033.93,Rushil Sharma,Karthik,3439260.59
SRO/TN/31482,RS/815/4,03/05/2023,134961.76,Sathvik Solanki,Karuppaswamy,0.0
SRO/TN/60756,RS/391/3,07/01/2025,92231.34,Devika Naidu,Surase,0.0
SRO/TN/48781,SF/305/1,01/01/2023,25123.16,Brijesh Verma,Velu,185386.13
SRO/TN/49153,SF/15/2,10/01/2024,77535.17,Zehaan Srivastava,Karthik,0.0
SRO/TN/43144,T-387/1,26/06/2024,225635.99,Rushil Patel,Sundar,0.0
SRO/TN/95356,T-279/4,04/07/2026,73522.82,Tejas Chowdhury,Murugan,1111869.1
SRO/TN/30490,RS/811/4C,10/10/2022,231138.07,Radha Nair,Periyasamy,0.0
SRO/TN/10162,T-924/6C,20/07/2024,11907.78,Oliver Majumdar,Aiyanar,227298.35
SRO/TN/92255,RS/152/8C,25/09/2024,126766.77,Meghana Kibe,Veluchami,187463285.97
SRO/TN/66186,RS/462/9D,31/01/2023,67318.51,Brijesh Soman,Gopee,995877.23
SRO/TN/16650,SF/844/7,27/06/2024,51389.66,Kamya Chakraborty,Raja,796154.49
SRO/TN/90457,T-233/6A,19/10/2025,75120.83,Nakul Tata,Subramani,1641946.92
SRO/TN/96067,T-418/2,17/09/2024,10987.68,Hamsini Bhasin,Veluchami,18187058.6
SRO/TN/89768,T-973/5,19/04/2026,47578.05,Ishani Dube,Raman,0.0
SRO/TN/73094,RS/124/4,17/07/2026,101636.83,Jeremiah Sura,Arun,1149000.19
SRO/TN/15487,T-612/5,11/08/2026,203216.73,Edhitha Palan,Mahalakshmi,4409869.7
SRO/TN/74314,RS/33/8,07/11/2022,37032.01,Reyansh Bail,Ramasamy,262923.35
SRO/TN/81465,RS/28/7,12/11/2022,30440.96,Ishita Desai,Selvam,453520.6
SRO/TN/23508,T-945/2A,15/09/2022,37269.03,Balveer Sundaram,Sumati,196731.23
SRO/TN/81931,RS/222/7,07/11/2021,149188.41,Chaitaly Suri,Subramani,1113383.98
SRO/TN/27455,T-670/1,16/07/2024,85697.11,Rachit Pall,Marimuthu,0.0
SRO/TN/36826,SF/6/7D,26/12/2023,35954.66,Upadhriti Maharaj,Kumar,388041.2
SRO/TN/68210,T-866/8,09/11/2022,110969.46,Ekapad Wali,Saravanan,1694270.2
SRO/TN/27792,T-25/8A,09/04/2023,74688.01,Shivani Merchant,Kannan,0.0
SRO/TN/34284,RS/35/5A,05/05/2024,141783.27,Jeevika Setty,Anbalagan,1120003.88
SRO/TN/42109,SF/929/3,15/11/2023,23518.37,Yashawini Raghavan,Jeyaram,211574.33
SRO/TN/79227,RS/69/3B,30/03/2025,60344.58,Anirudh Patla,Vadivel,834301.77
SRO/TN/36362,SF/523/1,14/08/2024,32388.14,Ekani Bhatnagar,Kamala,654336.4
SRO/TN/83850,RS/821/4,25/10/2021,5345.35,Ranveer Viswanathan,Bala,44684.78
SRO/TN/56502,SF/150/3D,20/02/2022,31399.16,Mitesh Mandal,Anbazhagan,540631.08
SRO/TN/21898,RS/860/6,21/02/2023,15680.53,Nimrat Nagy,Tamizhelvan,228981.95
SRO/TN/30142,T-954/6A,12/12/2022,12603.67,Gopal Virk,Veluchami,36361705.74
SRO/TN/36264,RS/615/1A,31/03/2026,46233.0,Caleb Dayal,Chinnasamy,1737442.82
SRO/TN/45272,RS/666/6,05/02/2025,49556.24,Azad Jaggi,Shanmugam,0.0
SRO/TN/34341,T-614/3A,23/11/2022,35953.04,Vedika Handa,Karuppasamy,0.0
SRO/TN/10595,RS/896/5B,09/03/2025,9145.76,Azad Rama,Vellu,0.0
SRO/TN/57664,T-193/3D,05/12/2022,17485.63,Aahana Bawa,Jeyaram,0.0
SRO/TN/52414,T-533/3,10/02/2024,38913.44,Timothy Bobal,Baala,49572587.88
SRO/TN/94799,RS/384/4A,12/01/2023,49119.98,Sathvik Swamy,Gopi,847942.07
SRO/TN/37264,RS/833/9A,24/12/2025,17047.0,Upadhriti Bhat,Balasubramanian,353559.3
SRO/TN/49630,T-111/8A,30/11/2023,18864.38,Ojasvi Pillay,Subramani,0.0
SRO/TN/99996,T-111/8A,28/12/2023,18864.38,Subramani,Amaira Wadhwa,0.0
SRO/TN/85348,RS/111/9B,21/04/2026,10621.28,Ekavir Modi,Siva,66387.22
SRO/TN/94939,RS/247/4,13/02/2025,10641.08,Tarak Venkataraman,Tamilselvan,0.0
SRO/TN/85144,RS/781/4,06/06/2023,46840.29,Harrison Kashyap,Raja,961037.35
SRO/TN/43212,RS/829/8,12/04/2023,79170.42,Ranveer Hans,Mani,807783.37
SRO/TN/33263,SF/4/4C,10/02/2025,27074.01,Praneel Sagar,Venkata,1130473.81
SRO/TN/19530,T-455/8,22/05/2024,60450.39,Ishita Shanker,Chelvam,2671611.75
SRO/TN/29344,RS/448/9,29/11/2022,29668.32,Hemang Ganesan,Surase,461413.0
SRO/TN/63625,SF/807/7,24/07/2024,12767.49,Neelima Thaman,Shanmugam,193914.04
SRO/TN/99255,SF/661/2A,21/07/2023,46404.36,Nakul Walla,Nagrajan,1080464.8
SRO/TN/21032,SF/448/5,10/04/2024,84264.98,Indira Murty,Nagammal,1389713.29
SRO/TN/95711,T-830/4D,10/05/2023,18941.88,Kamya Sachar,Ilangovan,0.0
SRO/TN/96760,T-52/5,16/10/2022,85253.42,Ekiya Khosla,Kumaar,1362485.68
SRO/TN/44197,SF/534/2,03/12/2024,3890.18,Keya Kumar,Venkat,72454.73
SRO/TN/53432,SF/828/4B,07/05/2025,44117.46,Sneha Sem,Venkat,776802.2
SRO/TN/81376,T-955/3,18/10/2025,27152.05,Aadi Banerjee,Pandi,256839.76
SRO/TN/61491,RS/139/3,28/04/2026,16660.15,Amol Vasa,Chinnaswamy,197010.42
SRO/TN/38031,SF/728/2C,03/02/2024,24713.59,Chasmum Ahuja,Suresh,160883.96
SRO/TN/53196,RS/694/7B,24/09/2023,5734.79,Tristan Kala,Raman,5276112.08
SRO/TN/43931,RS/130/1,29/11/2021,14912.85,Anthony Majumdar,Jeyaram,83151.56
SRO/TN/64966,SF/323/8,23/07/2024,28923.78,Girindra Barad,Nagarajan,0.0
SRO/TN/43425,SF/146/1,07/06/2024,71381.66,Ishani Dugal,Ilangovan,122508036.22
SRO/TN/48747,T-945/2,18/11/2025,16018.94,Alka Peri,Karthik,317264.35
SRO/TN/78880,RS/70/6,12/06/2026,13378.45,Viraj Kunda,Vellu,0.0
SRO/TN/94134,T-472/6B,01/11/2024,21655.03,George Ratta,Kamala,284423.04
SRO/TN/42299,SF/683/9C,31/10/2023,61689.09,Faras Nair,Karuppasamy,888943072.97
SRO/TN/42964,T-740/5,21/03/2024,33961.5,Oscar Sura,Gopi,0.0
SRO/TN/49411,SF/200/7B,02/08/2026,14175.63,Charita Barad,Murugan,279529.38
SRO/TN/93004,SF/880/1,30/04/2026,26617.51,Farhan Bhalla,Karthick,0.0
SRO/TN/92928,T-572/9D,25/03/2025,19261.68,Ijaya Saraf,Karuppasamy,442219.09
SRO/TN/49860,T-797/4,18/02/2025,52684.23,Jai Karan,Ilangovan,1076825.25
SRO/TN/49308,SF/476/3,05/06/2025,53033.52,Lavanya Bhagat,Veluchami,333888.63
SRO/TN/69709,T-493/2D,18/10/2025,182554.24,Benjamin Nagar,Mahesh,2343486.92
SRO/TN/32876,RS/901/8A,28/04/2025,98015.64,Eta Thakkar,Kanakammal,912555.77
SRO/TN/90024,RS/608/7D,19/04/2023,12205.08,Michael Bedi,Kumar,0.0
SRO/TN/47022,T-664/3,18/03/2022,110956.33,Sanaya Thaman,Karuppasamy,172241702.98
SRO/TN/21954,SF/630/1D,31/03/2026,63557.17,Tristan Sankaran,Jeyaram,1310899.88
SRO/TN/42248,RS/142/2A,28/03/2023,40499.71,Meera Divan,Surase,0.0
SRO/TN/84412,SF/712/8D,29/12/2022,127187.1,Gayathri Butala,Jayalakshmi,1098022.81
SRO/TN/47062,SF/712/8D,20/02/2023,127187.1,Jayalakshmi,Chandran Rastogi,1526044.72
SRO/TN/74610,SF/473/3C,08/07/2025,184062.15,Frederick Rastogi,Thangaraj,2639962.39
SRO/TN/39671,SF/290/6C,14/08/2022,184661.59,Kalpit Deshmukh,Ponnammal,2737137.45
SRO/TN/21925,T-215/8C,03/01/2025,46099.63,Rudra Sura,Subramani,410351.7
SRO/TN/15697,RS/475/7D,16/08/2025,51934.74,Rohan Viswanathan,Manimegalai,1166290.42
SRO/TN/39292,T-889/3,13/06/2022,112340.35,Xavier Bora,Periyaswamy,932878.3
SRO/TN/21348,SF/526/8,16/11/2025,170148.09,Qushi Naik,Gopi,3709142.54
SRO/TN/29546,T-207/4,24/05/2022,52927.6,Isaiah Sachdev,Gopi,1020650.45
SRO/TN/75796,T-202/7D,27/03/2023,68954.3,Jasmit Pall,Arumugam,59627220.3
SRO/TN/77286,T-643/2A,05/06/2024,31552.65,Ekani Padmanabhan,Vadivel,624413.96
SRO/TN/34003,SF/837/4C,01/01/2023,32519.57,Dalaja Gara,Baala,458841.89
SRO/TN/96326,SF/441/1,27/06/2024,161430.73,Riya Dhingra,Vasantha,1271546.3
SRO/TN/31453,T-807/5D,06/08/2022,206563.33,Chaitanya Kaur,Chinnasamy,938912474.45
SRO/TN/80521,SF/948/7B,12/11/2021,78642.56,Kashvi Dugal,Dinesh,0.0
SRO/TN/38035,SF/102/3C,15/12/2023,170490.92,Isaiah Bhagat,Gopi,240948980.4
SRO/TN/89511,RS/100/5,19/10/2025,102676.73,Manbir Mani,Periyasamy,1607770.92
SRO/TN/66118,SF/68/5,28/08/2026,46113.41,Hemal Choudhry,Pandi,1677215.27
SRO/TN/15828,RS/808/2,18/03/2026,99109.47,Shivani Sinha,Muthukumar,2240514.2
SRO/TN/44081,SF/65/3,24/03/2022,274104.87,Garima Kadakia,Jayalakshmi,4191967.87
SRO/TN/50192,RS/812/7,15/10/2024,79324.56,Samar Virk,Anbazhagan,96901521.32
SRO/TN/79344,T-69/4D,22/06/2022,281309.68,Vasudha Dhaliwal,Ayyanar,5836503.23
SRO/TN/96166,T-364/1C,19/08/2026,5378.18,Krisha Vyas,Kalairasan,152384.49
SRO/TN/93451,SF/608/3A,15/05/2022,161116.21,Aadhya Garde,Muthukumar,2233648.61
SRO/TN/67303,RS/252/5B,30/01/2023,81699.4,Bhanumati Iyer,Murugan,71305943.88
SRO/TN/41092,RS/157/5,30/01/2022,70225.19,Chatresh Shroff,Kannan,0.0
SRO/TN/38262,RS/336/3C,02/07/2026,82050.3,Ekalinga Rama,Mahesh,0.0
SRO/TN/80976,RS/326/2,22/03/2025,18385.82,Jagvi Chokshi,Meenakshi,137147.76
SRO/TN/78210,SF/832/9B,28/10/2021,75431.47,Brinda Raju,Subramanee,1278522.5
SRO/TN/11289,RS/759/1,23/10/2024,130529.19,Lajita Trivedi,Vaalli,0.0
SRO/TN/65617,RS/759/1,14/12/2024,130529.19,Vaalli,Diya Sundaram,0.0
SRO/TN/27668,T-110/5,21/05/2024,246901.37,Quincy Issac,Ayyanar,4020691.85
SRO/TN/75491,SF/646/1A,05/10/2022,56071.31,Anthony Baral,Kalaiarasan,76832793.06
SRO/TN/11768,SF/441/4B,14/05/2025,35201.07,Dalaja Nath,Chinnaswamy,274433.59
SRO/TN/36597,RS/276/4B,22/06/2023,53582.8,Maya Dugar,Elangovan,470283.46
SRO/TN/10875,T-260/3B,04/08/2025,163773.06,Idika Pandey,Pandi,2098493.81
SRO/TN/70133,RS/137/4,12/11/2022,92034.04,Chasmum Keer,Saraswathi,4011013.14
SRO/TN/48579,T-805/2D,20/08/2022,55377.04,David Kurian,Raman,130441067.89
SRO/TN/82565,SF/399/6,10/11/2025,134822.58,Ayushman Mammen,Arun,2251314.76
SRO/TN/89782,RS/475/3,01/09/2026,88691.63,Max Om,Periyasamy,99879819.14
SRO/TN/33863,RS/287/3A,24/11/2025,184319.62,Laksh Chahal,Paandi,137118787.7
SRO/TN/46523,SF/705/5D,07/03/2024,18575.15,Utkarsh Sahni,Mahesh,10417773.25
SRO/TN/38481,RS/394/4B,26/01/2023,95158.58,Michael Sandhu,Sundar,1290546.43
SRO/TN/42225,SF/581/2,07/08/2026,45169.09,Forum Sen,Chelvam,824826.09
SRO/TN/74424,RS/787/9A,21/07/2026,8010.92,Samuel Devi,Ramasamy,188380.1
SRO/TN/29741,RS/601/4C,10/03/2022,53104.99,Lakshit More,Periyasamy,701407.88
SRO/TN/65113,RS/47/6,18/04/2025,26508.58,Qushi Dhillon,Kanagammal,249032.34
SRO/TN/98579,T-918/3,31/01/2026,15371.28,Eesha Bir,Sundar,111347.36
SRO/TN/99858,RS/736/3,31/07/2023,67471.14,Qarin Nadkarni,Selvam,1340538.16
SRO/TN/24601,T-603/8,10/02/2025,97443.0,Ayushman Nagar,Thangaraj,1343453.47
SRO/TN/29640,SF/46/8C,19/02/2023,77912.77,Nisha Mitter,Balasubramanian,1510009.34
SRO/TN/18047,SF/516/4B,24/02/2026,18774.18,Anusha Doshi,Karuppaswamy,13629181.54
SRO/TN/51507,T-586/1C,04/02/2026,26966.91,Hredhaan Deep,Kumaar,617965.12
SRO/TN/63223,RS/232/3,03/01/2023,47944.46,Atharv Loke,Aroon,1695660.62
SRO/TN/66845,SF/705/2D,17/04/2024,77336.25,Vincent Kashyap,Maheash,1107732.97
SRO/TN/14701,SF/217/2,23/05/2022,23181.57,Jagrati Buch,Thangaraj,316939.86
SRO/TN/72367,T-921/6A,20/09/2023,35538.95,Krish Thakkar,Subramani,41080289.0
SRO/TN/24765,RS/286/6,25/12/2021,15530.8,Kashvi Gour,Periyasamy,521387.39
SRO/TN/56101,T-130/1,13/01/2026,15085.5,Vyanjana Som,Dinesh,17957372.61
SRO/TN/31668,SF/55/9,27/07/2022,71949.35,Nihal Hans,Kalaiarasan,0.0
SRO/TN/70987,RS/563/3D,01/04/2025,112871.12,Bachittar Rege,Balasubramanian,912295.14
SRO/TN/21121,T-152/8,22/02/2026,35934.85,Anamika Sachar,Saravanan,0.0
SRO/TN/59352,SF/794/1D,16/04/2022,66616.7,Samaksh Jayaraman,Suresh,1255960.91
SRO/TN/68885,RS/803/9C,02/02/2026,46708.33,Peter Sarna,Ilangovan,453927.43
SRO/TN/75762,SF/814/9C,21/11/2022,21763.42,Ekta Shankar,Jeyaram,26945353.64
SRO/TN/48717,RS/503/9D,11/01/2024,43506.93,Prisha Ravel,Sushila,2049704.52
SRO/TN/86314,T-446/8,10/06/2026,132112.45,Lajita Munshi,Bala,100233019.62
SRO/TN/98339,RS/387/2,30/10/2025,31175.91,Balvan Verma,Anbazhagan,33147860.6
SRO/TN/75343,SF/417/4,28/01/2024,134540.57,Siya Shan,Siva,3782255.09
SRO/TN/83187,T-976/9,10/05/2022,1879.27,Yatan Venkataraman,Sundhar,28335.79
SRO/TN/34675,T-182/9A,12/03/2025,79273.0,Balveer Ram,Rajendran,185590511.58
SRO/TN/65520,RS/249/3C,19/06/2024,39562.07,Ranveer Manne,Aarumugam,762834.65
SRO/TN/13597,T-315/7,19/12/2022,26610.3,Mitali Modi,Tamilselvan,168824.72
SRO/TN/73429,SF/842/7,25/01/2024,42020.87,Triya Ganesan,Arumugam,449348.75
SRO/TN/28797,SF/301/4D,02/11/2022,6306.25,Chaitaly Bhagat,Dinesh,31560.05
SRO/TN/61204,T-984/9B,02/11/2023,26465.85,Ubika Seth,Suresh,566067.97
SRO/TN/82355,RS/340/3A,13/01/2022,51321.74,Xiti Chowdhury,Chinnasamy,499220.69
SRO/TN/51001,RS/245/4,29/11/2021,114744.68,Krishna Ramaswamy,Anbazhagan,126399447.86
SRO/TN/37914,SF/93/2C,29/11/2025,22497.52,Ekiya Seshadri,Bala,254196.6
SRO/TN/23814,RS/222/3A,19/07/2025,20636.01,Praneel Setty,Balasubramanian,73398857.35
SRO/TN/99696,T-780/9A,24/06/2022,20619.43,Suhani Chana,Parvati,209020.16
SRO/TN/43742,T-914/1,01/09/2022,90525.26,Ekiya Gade,Thangaraj,1211270.12
SRO/TN/37582,SF/251/7,15/10/2023,50326.94,Gavin Comar,Gopi,442843.05
SRO/TN/50842,SF/904/4A,20/05/2024,26173.28,Janani Chada,Pandi,435142.78
SRO/TN/86994,T-655/5,22/10/2021,48048.11,Yasti Dutta,Velu,1021239.17
SRO/TN/57542,SF/175/3,03/06/2024,34037.17,Lajita Bassi,Ilangovan,201018.27
SRO/TN/61538,SF/713/5,23/03/2025,72436.42,Gautami Doctor,Thangaraj,1347680.69
SRO/TN/51818,T-48/9C,31/03/2022,29145.95,Maanav Gola,Gopi,101100163.9
SRO/TN/71121,T-91/1A,31/05/2024,115659.29,Oni Morar,Arun,704002.82
SRO/TN/89775,RS/522/9,12/02/2022,59592.72,Sanaya Mani,Selvi,1272010.93
SRO/TN/45328,SF/538/5,01/03/2023,12400.44,Jacob Deep,Kalaiarasan,283892.73
SRO/TN/12021,T-935/9C,16/01/2024,61347.45,Aarush Kulkarni,Muthammal,659246.18
SRO/TN/70734,RS/463/1B,22/12/2022,37248.8,Tara Tank,Pandi,611468.24
SRO/TN/68776,SF/732/8,23/08/2025,22550.91,Abdul Tak,Rajeswari,0.0
SRO/TN/88570,RS/851/9C,08/01/2023,82649.75,Teerth Soni,Anbalagan,101759943.14
SRO/TN/54412,T-394/4,02/09/2024,101001.12,Nimrat Sathe,Muthukumar,159812863.51
SRO/TN/54119,SF/977/3,06/11/2021,102600.2,Abeer Konda,Ramasamy,1244675.79
SRO/TN/52514,SF/418/1B,16/07/2023,26659.17,Sarthak Bawa,Periyaswamy,208847189.51
SRO/TN/56243,SF/533/4,02/08/2022,34998.93,Manbir Bhakta,Sundhar,672128.24
SRO/TN/91390,SF/857/5D,30/07/2023,59125.89,Balhaar Dhillon,Kannan,1323864.64
SRO/TN/53847,SF/416/6B,19/04/2022,115207.21,Chanchal Narula,Tamizhelvan,2571826.05
SRO/TN/94840,RS/101/3D,15/12/2023,28663.3,Chandran Chopra,Nagarajan,360883.28
SRO/TN/84488,T-921/1D,15/02/2025,39886.17,Pranav Edwin,Rajendran,311940.05
SRO/TN/25378,RS/65/1,30/06/2024,18960.29,Peter Shah,Muthammal,134898.26
SRO/TN/51317,SF/50/2A,06/02/2022,19479.75,Balendra Chander,Ramasamy,374723.97
SRO/TN/68197,SF/884/9,15/05/2024,74552.82,Ekantika Pillay,Bala,924274.58
SRO/TN/69297,RS/18/8A,20/02/2025,158670.33,Ekansh Sane,Mahalaxmi,1197768.02
SRO/TN/65722,SF/353/1B,15/05/2023,46078.32,Brinda Sinha,Kannan,1622525.58
SRO/TN/78758,T-717/2D,19/10/2025,109843.98,Jairaj Maharaj,Nagarajan,1041050.8
SRO/TN/77434,RS/733/3,04/12/2024,68290.27,Odika Vohra,Arun,0.0
SRO/TN/36629,T-105/2B,23/09/2025,27642.34,Shaurya Bhardwaj,Lakshmi,389005.75
SRO/TN/72494,T-588/6A,02/12/2023,59681.84,Gagan Sule,Bala,645266.08
SRO/TN/17464,SF/145/7,31/10/2024,162728.1,Prisha Nadig,Rajendran,6724860.81
SRO/TN/32195,RS/852/2A,28/10/2022,50308.85,Irya Dayal,Pazhani,242374.77
SRO/TN/52931,SF/15/3C,20/08/2025,171153.76,Zinal Tank,Chinnasamy,3391587.46
SRO/TN/59044,RS/176/9,27/09/2023,1443.55,Pranit Kaul,Anbalagan,11276292.71
SRO/TN/22996,T-249/2D,28/05/2025,102082.89,Rishi Agarwal,Periyasamy,173015482.99
SRO/TN/49129,SF/505/9C,22/07/2022,51463.07,Arjun Shroff,Tamilselvan,0.0
SRO/TN/65358,SF/922/7B,26/11/2023,31716.05,Sarthak Sachdeva,Siva,0.0
SRO/TN/65046,SF/185/4C,22/12/2022,55422.14,Chakradev Nath,Sita,87379329.65
SRO/TN/24509,T-459/2C,23/10/2024,8671.61,Simon Apte,Sanmugam,410660.67
SRO/TN/99761,SF/336/7A,04/07/2023,40089.82,Baghyawati Kumar,Venkat,46357074.77
SRO/TN/56509,T-296/9D,28/03/2023,78217.92,Darika Mital,Palani,551866.44
SRO/TN/71897,T-236/9A,10/10/2022,155471.3,Abeer Comar,Murugan,0.0
SRO/TN/96416,RS/867/9B,28/04/2023,34205.63,Harita Randhawa,Kannan,61463081.23
SRO/TN/50599,SF/712/8,19/06/2022,25941.75,Parth Hari,Muthukumar,489611.87
SRO/TN/31608,SF/27/8,28/12/2022,27760.64,Hamsini Srinivas,Aroon,0.0
SRO/TN/52043,T-589/7B,06/11/2021,93493.62,Balendra Deshpande,Muthukumaar,608389.31
